timestamp_s,pred_class,soft_err,cte_px,for_spd,turn_spd,delta_turn_spd,off_line_prob,off_line
33.893,off_line,0.073,NaN,0.05,0.0,0.0,0.853,1
33.926,off_line,0.073,NaN,0.05,0.0,0.0,0.853,1
33.957,off_line,0.0712,NaN,0.05,0.0,0.0,0.8756,1
33.989,off_line,0.0844,NaN,0.05,0.0,0.0,0.8473,1
34.021,off_line,0.0844,NaN,0.05,0.0,0.0,0.8473,1
34.052,off_line,0.0768,NaN,0.05,0.0,0.0,0.8524,1
34.116,off_line,0.0892,NaN,0.05,0.0,0.0,0.833,1
34.164,off_line,0.0892,NaN,0.05,0.0,0.0,0.833,1
34.197,off_line,0.0835,NaN,0.05,0.0,0.0,0.8437,1
34.228,off_line,0.0814,NaN,0.05,0.0,0.0,0.8258,1
34.262,off_line,0.0814,NaN,0.05,0.0,0.0,0.8258,1
34.293,off_line,0.0921,NaN,0.05,0.0,0.0,0.8323,1
34.325,off_line,0.0899,NaN,0.05,0.0,0.0,0.8365,1
34.357,off_line,0.0899,NaN,0.05,0.0,0.0,0.8365,1
34.388,off_line,0.0902,NaN,0.05,0.0,0.0,0.8237,1
34.421,off_line,0.0951,NaN,0.05,0.0,0.0,0.8302,1
34.452,off_line,0.0951,NaN,0.05,0.0,0.0,0.8302,1
34.485,off_line,0.0863,NaN,0.05,0.0,0.0,0.8522,1
34.517,off_line,0.0693,NaN,0.05,0.0,0.0,0.8664,1
34.564,off_line,0.0693,NaN,0.05,0.0,0.0,0.8664,1
34.596,off_line,0.0698,NaN,0.05,0.0,0.0,0.8771,1
34.628,off_line,0.0706,NaN,0.05,0.0,0.0,0.8793,1
34.661,off_line,0.0706,NaN,0.05,0.0,0.0,0.8793,1
34.692,off_line,0.0892,NaN,0.05,0.0,0.0,0.8434,1
34.726,off_line,0.0877,NaN,0.05,0.0,0.0,0.8318,1
34.757,off_line,0.0877,NaN,0.05,0.0,0.0,0.8318,1
34.789,off_line,0.0945,NaN,0.05,0.0,0.0,0.8012,1
34.82,off_line,0.0953,NaN,0.05,0.0,0.0,0.8107,1
34.852,off_line,0.0953,NaN,0.05,0.0,0.0,0.8107,1
34.885,off_line,0.1053,NaN,0.05,0.0,0.0,0.7923,1
34.916,off_line,0.0748,NaN,0.05,0.0,0.0,0.8382,1
34.963,off_line,0.0748,NaN,0.05,0.0,0.0,0.8382,1
34.997,off_line,0.0593,NaN,0.05,0.0,0.0,0.8766,1
35.028,off_line,0.0693,NaN,0.05,0.0,0.0,0.8764,1
35.06,off_line,0.0693,NaN,0.05,0.0,0.0,0.8764,1
35.093,off_line,0.0637,NaN,0.05,0.0,0.0,0.8792,1
35.126,off_line,0.0642,NaN,0.05,0.0,0.0,0.8733,1
35.157,off_line,0.0642,NaN,0.05,0.0,0.0,0.8733,1
35.19,off_line,0.0727,NaN,0.05,0.0,0.0,0.849,1
35.22,off_line,0.0759,NaN,0.05,0.0,0.0,0.8465,1
35.252,off_line,0.0759,NaN,0.05,0.0,0.0,0.8465,1
35.283,off_line,0.076,NaN,0.05,0.0,0.0,0.8414,1
35.315,off_line,0.076,NaN,0.05,0.0,0.0,0.8414,1
35.364,off_line,0.1091,NaN,0.05,0.0,0.0,0.7842,1
35.397,off_line,0.0867,NaN,0.05,0.0,0.0,0.8228,1
35.428,off_line,0.0867,NaN,0.05,0.0,0.0,0.8228,1
35.462,off_line,0.08,NaN,0.05,0.0,0.0,0.8426,1
35.494,off_line,0.0673,NaN,0.05,0.0,0.0,0.8664,1
35.526,off_line,0.0673,NaN,0.05,0.0,0.0,0.8664,1
35.556,off_line,0.079,NaN,0.05,0.0,0.0,0.8552,1
35.589,off_line,0.0693,NaN,0.05,0.0,0.0,0.866,1
35.62,off_line,0.0693,NaN,0.05,0.0,0.0,0.866,1
35.653,off_line,0.0807,NaN,0.05,0.0,0.0,0.8421,1
35.684,off_line,0.0821,NaN,0.05,0.0,0.0,0.8273,1
35.715,off_line,0.0821,NaN,0.05,0.0,0.0,0.8273,1
35.764,off_line,0.082,NaN,0.05,0.0,0.0,0.8011,1
35.828,off_line,0.0943,NaN,0.05,0.0,0.0,0.8069,1
35.861,off_line,0.0943,NaN,0.05,0.0,0.0,0.8069,1
35.893,off_line,0.0979,NaN,0.05,0.0,0.0,0.806,1
35.925,off_line,0.108,NaN,0.05,0.0,0.0,0.7994,1
35.958,off_line,0.096,NaN,0.05,0.0,0.0,0.8108,1
35.989,off_line,0.096,NaN,0.05,0.0,0.0,0.8108,1
36.022,off_line,0.087,NaN,0.05,0.0,0.0,0.8282,1
36.053,off_line,0.0776,NaN,0.05,0.0,0.0,0.8561,1
36.085,off_line,0.0662,NaN,0.05,0.0,0.0,0.8716,1
36.116,off_line,0.0662,NaN,0.05,0.0,0.0,0.8716,1
36.163,off_line,0.0621,NaN,0.05,0.0,0.0,0.8854,1
36.196,off_line,0.0731,NaN,0.05,0.0,0.0,0.8619,1
36.23,off_line,0.0731,NaN,0.05,0.0,0.0,0.8619,1
36.261,off_line,0.0685,NaN,0.05,0.0,0.0,0.862,1
36.293,off_line,0.0499,NaN,0.05,0.0,0.0,0.8078,1
36.323,off_line,0.0499,NaN,0.05,0.0,0.0,0.8078,1
36.356,off_line,-0.1838,NaN,0.3178,-0.9557,57.3391,0.5397,0
36.389,right,0.2369,NaN,0.3085,1.0,117.3391,0.2208,0
36.421,right,0.2369,NaN,0.3085,0.0948,54.3121,0.2208,0
36.454,right,0.2638,NaN,0.3038,0.2348,8.4019,0.0566,0
36.486,right,0.2324,NaN,0.3093,-0.0574,17.5338,0.0275,0
36.516,right,0.2066,NaN,0.3139,-0.0414,0.9585,0.02,0
36.564,right,0.2066,NaN,0.3139,0.0828,7.4549,0.02,0
36.596,left,-0.0994,NaN,0.3326,-1.0,64.9695,0.0031,0
36.628,left,-0.4226,NaN,0.2761,-1.0,0.0,0.0015,0
36.661,left,-0.4226,NaN,0.2761,-0.169,49.8609,0.0015,0
36.694,right,0.0136,-144.94,0.3476,1.0,70.1391,0.0002,0
36.727,right,0.2306,-122.67,0.3097,1.0,0.0,0.0001,0
36.758,right,0.2325,-73.39,0.3093,0.1026,53.841,0.0001,0
36.789,right,0.2325,-73.39,0.3093,0.0932,0.5684,0.0001,0
36.82,left,-0.13,NaN,0.3272,-1.0,65.5906,0.0001,0
36.853,left,-0.019,NaN,0.3467,0.5256,91.5367,0.0,0
36.885,left,-0.019,NaN,0.3467,-0.0074,31.9836,0.0,0
36.917,right,0.1447,NaN,0.3247,0.8437,51.0673,0.0001,0
36.964,right,0.1095,NaN,0.3308,-0.1249,58.1116,0.0001,0
36.996,right,0.0296,123.85,0.3448,-0.3716,14.8067,0.0003,0
37.028,right,0.2277,NaN,0.3102,1.0,82.2979,0.0003,0
37.06,right,0.5487,NaN,0.254,1.0,0.0,0.0003,0
37.093,right,0.5487,NaN,0.254,0.2199,46.8083,0.0003,0
37.127,right,0.6223,NaN,0.2411,0.6031,22.9925,0.0002,0
37.157,right,0.824,NaN,0.2058,1.0,23.8158,0.0008,0
37.188,right,0.824,NaN,0.2058,0.3304,40.1783,0.0008,0
37.221,right,0.7459,NaN,0.2195,-0.0757,24.3608,0.0293,0
37.252,right,0.5516,NaN,0.2535,-0.711,38.1181,0.3961,0
37.287,right,0.5516,NaN,0.2535,0.2217,55.9601,0.3961,0
37.316,off_line,0.0948,NaN,0.05,0.0,13.3029,0.8179,1
37.364,off_line,0.0664,NaN,0.05,0.0,0.0,0.7937,1
37.396,off_line,0.0664,NaN,0.05,0.0,0.0,0.7937,1
37.429,off_line,0.0586,NaN,0.05,0.0,0.0,0.8484,1
37.46,off_line,0.0713,NaN,0.05,0.0,0.0,0.8006,1
37.523,off_line,0.0713,NaN,0.05,0.0,0.0,0.8006,1
37.556,off_line,0.0459,NaN,0.05,0.0,0.0,0.8258,1
37.589,off_line,0.033,NaN,0.05,0.0,0.0,0.8938,1
37.621,off_line,0.0491,NaN,0.05,0.0,0.0,0.8484,1
37.652,off_line,0.0491,NaN,0.05,0.0,0.0,0.8484,1
37.685,off_line,0.055,NaN,0.05,0.0,0.0,0.7779,1
37.716,off_line,0.041,NaN,0.05,0.0,0.0,0.8092,1
37.764,off_line,0.041,NaN,0.05,0.0,0.0,0.8092,1
37.799,off_line,0.0212,NaN,0.05,0.0,0.0,0.8904,1
37.827,off_line,0.0218,NaN,0.05,0.0,0.0,0.8919,1
37.861,off_line,0.0218,NaN,0.05,0.0,0.0,0.8919,1
37.892,off_line,0.0275,NaN,0.05,0.0,0.0,0.8816,1
37.927,off_line,0.0288,NaN,0.05,0.0,0.0,0.8559,1
37.96,off_line,0.0281,NaN,0.05,0.0,0.0,0.8583,1
37.989,off_line,0.0281,NaN,0.05,0.0,0.0,0.8583,1
38.02,off_line,0.0226,NaN,0.05,0.0,0.0,0.8732,1
38.053,off_line,0.0264,NaN,0.05,0.0,0.0,0.8201,1
38.086,off_line,0.0264,NaN,0.05,0.0,0.0,0.8201,1
38.116,off_line,0.0214,NaN,0.05,0.0,0.0,0.8339,1
38.164,off_line,0.0239,NaN,0.05,0.0,0.0,0.8334,1
38.197,off_line,0.0239,NaN,0.05,0.0,0.0,0.8334,1
38.229,off_line,0.0221,NaN,0.05,0.0,0.0,0.8573,1
38.26,off_line,0.0233,NaN,0.05,0.0,0.0,0.8316,1
38.294,off_line,0.0233,NaN,0.05,0.0,0.0,0.8316,1
38.325,off_line,0.013,NaN,0.05,0.0,0.0,0.8727,1
38.358,off_line,0.0131,NaN,0.05,0.0,0.0,0.8861,1
38.389,off_line,0.0131,NaN,0.05,0.0,0.0,0.8861,1
38.42,off_line,0.0099,NaN,0.05,0.0,0.0,0.8905,1
38.453,off_line,0.0131,NaN,0.05,0.0,0.0,0.9046,1
38.485,off_line,0.0131,NaN,0.05,0.0,0.0,0.9046,1
38.516,off_line,0.0114,NaN,0.05,0.0,0.0,0.8865,1
38.563,off_line,0.0103,NaN,0.05,0.0,0.0,0.8966,1
38.597,off_line,0.0127,NaN,0.05,0.0,0.0,0.8673,1
38.629,off_line,0.0127,NaN,0.05,0.0,0.0,0.8673,1
38.662,off_line,0.0132,NaN,0.05,0.0,0.0,0.8576,1
38.693,off_line,0.0132,NaN,0.05,0.0,0.0,0.8576,1
38.726,off_line,0.019,NaN,0.05,0.0,0.0,0.8039,1
38.757,off_line,0.0141,NaN,0.05,0.0,0.0,0.8337,1
38.789,off_line,0.0137,NaN,0.05,0.0,0.0,0.8464,1
38.82,off_line,0.0145,NaN,0.05,0.0,0.0,0.8327,1
38.854,off_line,0.0129,NaN,0.05,0.0,0.0,0.8127,1
38.885,off_line,0.0129,NaN,0.05,0.0,0.0,0.8127,1
38.916,off_line,0.0176,NaN,0.05,0.0,0.0,0.8086,1
38.963,off_line,0.0176,NaN,0.05,0.0,0.0,0.8388,1
38.996,off_line,0.0176,NaN,0.05,0.0,0.0,0.8388,1
39.028,off_line,0.0222,NaN,0.05,0.0,0.0,0.8679,1
39.06,off_line,0.022,NaN,0.05,0.0,0.0,0.8656,1
39.094,off_line,0.022,NaN,0.05,0.0,0.0,0.8656,1
39.125,off_line,0.0321,NaN,0.05,0.0,0.0,0.8661,1
39.157,off_line,0.0339,NaN,0.05,0.0,0.0,0.8599,1
39.219,off_line,0.0339,NaN,0.05,0.0,0.0,0.8599,1
39.252,off_line,0.0312,NaN,0.05,0.0,0.0,0.8706,1
39.285,off_line,0.0306,NaN,0.05,0.0,0.0,0.8789,1
39.316,off_line,0.0362,NaN,0.05,0.0,0.0,0.8773,1
39.363,off_line,0.0362,NaN,0.05,0.0,0.0,0.8773,1
39.398,off_line,0.0445,NaN,0.05,0.0,0.0,0.8605,1
39.427,off_line,0.0434,NaN,0.05,0.0,0.0,0.8518,1
39.461,off_line,0.0434,NaN,0.05,0.0,0.0,0.8518,1
39.493,off_line,0.0374,NaN,0.05,0.0,0.0,0.8634,1
39.526,off_line,0.0368,NaN,0.05,0.0,0.0,0.8755,1
39.556,off_line,0.0368,NaN,0.05,0.0,0.0,0.8755,1
39.589,off_line,0.028,NaN,0.05,0.0,0.0,0.8942,1
39.621,off_line,0.0254,NaN,0.05,0.0,0.0,0.8963,1
39.652,off_line,0.0254,NaN,0.05,0.0,0.0,0.8963,1
39.685,off_line,0.0244,NaN,0.05,0.0,0.0,0.8853,1
39.716,off_line,0.0179,NaN,0.05,0.0,0.0,0.9119,1
39.764,off_line,0.0222,NaN,0.05,0.0,0.0,0.8763,1
39.798,off_line,0.0222,NaN,0.05,0.0,0.0,0.8763,1
39.829,off_line,0.0196,NaN,0.05,0.0,0.0,0.9142,1
39.86,off_line,0.0295,NaN,0.05,0.0,0.0,0.8817,1
39.894,off_line,0.0372,NaN,0.05,0.0,0.0,0.8499,1
39.926,off_line,0.0372,NaN,0.05,0.0,0.0,0.8499,1
39.957,off_line,0.0325,NaN,0.05,0.0,0.0,0.7932,1
39.989,off_line,0.0401,NaN,0.05,0.0,0.0,0.7909,1
40.02,off_line,0.0401,NaN,0.05,0.0,0.0,0.7909,1
40.053,off_line,0.0318,NaN,0.05,0.0,0.0,0.8088,1
40.085,off_line,0.0266,NaN,0.05,0.0,0.0,0.8213,1
40.116,off_line,0.0266,NaN,0.05,0.0,0.0,0.8213,1
40.163,off_line,0.0256,NaN,0.05,0.0,0.0,0.8398,1
40.196,off_line,0.0181,NaN,0.05,0.0,0.0,0.8553,1
40.23,off_line,0.0181,NaN,0.05,0.0,0.0,0.8553,1
40.261,off_line,0.0215,NaN,0.05,0.0,0.0,0.8699,1
40.293,off_line,0.0299,NaN,0.05,0.0,0.0,0.8564,1
40.327,off_line,0.0299,NaN,0.05,0.0,0.0,0.8564,1
40.358,off_line,0.042,NaN,0.05,0.0,0.0,0.8421,1
40.392,off_line,0.0401,NaN,0.05,0.0,0.0,0.877,1
40.42,off_line,0.0401,NaN,0.05,0.0,0.0,0.877,1
40.452,off_line,0.0594,NaN,0.05,0.0,0.0,0.8083,1
40.485,off_line,0.0594,NaN,0.05,0.0,0.0,0.8083,1
40.516,off_line,0.0818,NaN,0.05,0.0,0.0,0.7894,1
40.564,off_line,0.2464,NaN,0.05,0.0,0.0,0.6355,1
40.596,off_line,0.2464,NaN,0.05,0.0,0.0,0.6355,1
40.63,right,0.5607,NaN,0.2519,1.0,60.0,0.3646,0
40.661,right,0.6969,NaN,0.228,0.9328,4.0347,0.2524,0
40.693,right,0.6969,NaN,0.228,0.2791,39.2192,0.2524,0
40.726,right,0.9711,NaN,0.1801,1.0,43.2539,0.0204,0
40.757,right,0.9815,NaN,0.1782,0.443,33.4203,0.0082,0
40.79,right,0.9815,NaN,0.1782,0.3934,2.9753,0.0082,0
40.82,right,0.9752,NaN,0.1793,0.3609,1.9517,0.0058,0
40.853,right,0.9831,NaN,0.178,0.4321,4.2732,0.0026,0
40.916,right,0.9831,NaN,0.178,0.3945,2.2542,0.0026,0
40.964,right,0.9846,NaN,0.1777,0.4026,0.4866,0.0007,0
40.997,right,0.981,NaN,0.1783,0.377,1.5397,0.0004,0
41.028,right,0.9772,NaN,0.179,0.3741,0.1707,0.0002,0
41.061,right,0.9772,NaN,0.179,0.3928,1.1216,0.0002,0
41.094,right,0.9721,131.55,0.1799,0.3665,1.5775,0.0,0
41.127,right,0.9574,118.42,0.1825,0.3147,3.1087,0.0,0
41.158,right,0.9392,100.38,0.1856,0.2911,1.4195,0.0,0
41.189,right,0.9392,100.38,0.1856,0.3783,5.2338,0.0,0
41.221,right,0.7611,NaN,0.2168,-0.5478,55.5684,0.0,0
41.253,right,0.6736,NaN,0.2321,-0.1477,24.0069,0.0,0
41.284,right,0.6736,NaN,0.2321,0.2724,25.2075,0.0,0
41.316,left,-0.3425,-121.92,0.2901,-1.0,76.3435,0.0,0
41.363,left,-0.5359,-137.91,0.2562,-1.0,0.0,0.0,0
41.398,left,-0.5359,-137.91,0.2562,-0.2116,47.3011,0.0,0
41.429,left,-0.6631,NaN,0.234,-0.8732,39.6917,0.0,0
41.461,left,-0.7415,NaN,0.2202,-0.6706,12.1545,0.0,0
41.491,left,-0.7415,NaN,0.2202,-0.2943,22.5807,0.0,0
41.526,left,-0.9878,NaN,0.1771,-1.0,42.3446,0.0,0
41.558,left,-0.9985,NaN,0.1753,-0.449,33.0576,0.0,0
41.589,left,-0.9993,NaN,0.1751,-0.4013,2.8656,0.0,0
41.621,left,-0.9993,NaN,0.1751,-0.398,0.1959,0.0,0
41.652,left,-0.9909,NaN,0.1766,-0.3547,2.5991,0.0,0
41.684,left,-0.9707,NaN,0.1801,-0.2899,3.8885,0.0,0
41.718,left,-0.9707,NaN,0.1801,-0.3871,5.8312,0.0,0
41.764,left,-0.8877,NaN,0.1947,0.0443,25.8852,0.0,0
41.796,left,-0.8877,NaN,0.1947,-0.354,23.9022,0.0,0
41.83,left,-0.8877,NaN,0.1947,-0.3543,0.0171,0.0,0
41.861,left,-0.8906,NaN,0.1941,-0.3696,0.9181,0.0,0
41.894,left,-0.8898,NaN,0.1943,-0.3519,1.0624,0.0,0
41.926,left,-0.8898,NaN,0.1943,-0.3556,0.2231,0.0,0
41.957,left,-0.8905,NaN,0.1942,-0.3591,0.2068,0.0,0
41.989,left,-0.8912,NaN,0.194,-0.3601,0.0595,0.0,0
42.022,left,-0.8916,NaN,0.194,-0.3588,0.0749,0.0,0
42.051,left,-0.8916,NaN,0.194,-0.3569,0.1124,0.0,0
42.084,left,-0.8857,NaN,0.195,-0.3263,1.8387,0.0,0
42.116,left,-0.8857,NaN,0.195,-0.3549,1.7143,0.0,0
42.164,left,-0.8816,NaN,0.1957,-0.3337,1.268,0.0,0
42.198,left,-0.8816,NaN,0.1957,-0.3535,1.1851,0.0,0
42.227,left,-0.8816,NaN,0.1957,-0.3537,0.011,0.0,0
42.26,left,-0.8837,NaN,0.1954,-0.3647,0.6614,0.0,0
42.293,left,-0.8796,NaN,0.1961,-0.3336,1.8659,0.0,0
42.325,left,-0.8796,NaN,0.1961,-0.3533,1.1833,0.0,0
42.358,left,-0.8757,NaN,0.1968,-0.3331,1.2156,0.0,0
42.391,left,-0.8764,NaN,0.1966,-0.3555,1.3495,0.0,0
42.422,left,-0.8799,NaN,0.196,-0.3706,0.9014,0.0,0
42.452,left,-0.877,NaN,0.1965,-0.3391,1.8868,0.0,0
42.484,left,-0.877,NaN,0.1965,-0.353,0.8324,0.0,0
42.531,left,-0.8781,NaN,0.1963,-0.3591,0.3635,0.0,0
42.595,left,-0.8795,NaN,0.1961,-0.361,0.1161,0.0,0
42.629,left,-0.8795,NaN,0.1961,-0.3544,0.3926,0.0,0
42.661,left,-0.8783,NaN,0.1963,-0.3481,0.3826,0.0,0
42.692,left,-0.8785,NaN,0.1963,-0.3555,0.4439,0.0,0
42.724,left,-0.8785,NaN,0.1963,-0.3545,0.0594,0.0,0
42.758,left,-0.8787,NaN,0.1962,-0.3554,0.0548,0.0,0
42.788,left,-0.8795,NaN,0.1961,-0.3592,0.2306,0.0,0
42.821,left,-0.8795,NaN,0.1961,-0.3553,0.2351,0.0,0
42.853,left,-0.878,NaN,0.1963,-0.3477,0.4546,0.0,0
42.884,left,-0.8774,NaN,0.1965,-0.3519,0.2506,0.0,0
42.916,left,-0.8774,NaN,0.1965,-0.3549,0.1804,0.0,0
42.948,left,-0.8804,NaN,0.1959,-0.3708,0.9501,0.0,0
42.996,left,-0.8794,NaN,0.1961,-0.3512,1.1739,0.0,0
43.03,left,-0.8794,NaN,0.1961,-0.3562,0.2985,0.0,0
43.061,left,-0.8791,NaN,0.1962,-0.3545,0.1019,0.0,0
43.093,left,-0.8778,NaN,0.1964,-0.3495,0.2977,0.0,0
43.124,left,-0.8778,NaN,0.1964,-0.3559,0.386,0.0,0
43.157,left,-0.8817,NaN,0.1957,-0.3764,1.2293,0.0,0
43.19,left,-0.8793,NaN,0.1961,-0.3454,1.8598,0.0,0
43.221,left,-0.8793,NaN,0.1961,-0.357,0.6938,0.0,0
43.253,left,-0.8827,NaN,0.1955,-0.3747,1.0604,0.0,0
43.286,left,-0.8797,NaN,0.1961,-0.3432,1.8886,0.0,0
43.317,left,-0.8797,NaN,0.1961,-0.3576,0.8643,0.0,0
43.363,left,-0.8793,NaN,0.1961,-0.3557,0.1125,0.0,0
43.396,left,-0.8773,NaN,0.1965,-0.3473,0.502,0.0,0
43.429,left,-0.8773,NaN,0.1965,-0.3571,0.5836,0.0,0
43.462,left,-0.8786,NaN,0.1962,-0.364,0.4144,0.0,0
43.493,left,-0.8795,NaN,0.1961,-0.3623,0.1026,0.0,0
43.527,left,-0.8795,NaN,0.1961,-0.3584,0.234,0.0,0
43.559,left,-0.8782,NaN,0.1963,-0.3522,0.3727,0.0,0
43.592,left,-0.8787,NaN,0.1962,-0.3607,0.5104,0.0,0
43.622,left,-0.8787,NaN,0.1962,-0.3585,0.1291,0.0,0
43.653,left,-0.8814,NaN,0.1957,-0.3728,0.8589,0.0,0
43.685,left,-0.8805,NaN,0.1959,-0.3549,1.075,0.0,0
43.715,left,-0.8798,NaN,0.196,-0.356,0.0661,0.0,0
43.764,left,-0.8778,NaN,0.1964,-0.3492,0.4076,0.0,0
43.798,left,-0.8804,NaN,0.1959,-0.3725,1.3984,0.0,0
43.829,left,-0.8804,NaN,0.1959,-0.3601,0.7471,0.0,0
43.862,left,-0.8793,NaN,0.1961,-0.3541,0.357,0.0,0
43.895,left,-0.88,NaN,0.196,-0.3638,0.5797,0.0,0
43.926,left,-0.8791,NaN,0.1962,-0.3555,0.4965,0.0,0
43.96,left,-0.8791,NaN,0.1962,-0.3601,0.2765,0.0,0
43.99,left,-0.8808,NaN,0.1959,-0.3692,0.5421,0.0,0
44.021,left,-0.8781,NaN,0.1963,-0.3473,1.3139,0.0,0
44.055,left,-0.8781,NaN,0.1963,-0.3602,0.7753,0.0,0
44.084,left,-0.881,NaN,0.1958,-0.3751,0.8976,0.0,0
44.117,left,-0.8801,NaN,0.196,-0.3569,1.0918,0.0,0
44.163,left,-0.8801,NaN,0.196,-0.3614,0.2674,0.0,0
44.199,left,-0.8769,NaN,0.1965,-0.3453,0.9684,0.0,0
44.228,left,-0.8805,NaN,0.1959,-0.3791,2.0279,0.0,0
44.261,left,-0.8805,NaN,0.1959,-0.362,1.0223,0.0,0
44.294,left,-0.8769,NaN,0.1965,-0.3431,1.133,0.0,0
44.356,left,-0.8777,NaN,0.1964,-0.3652,1.3264,0.0,0
44.389,left,-0.8777,NaN,0.1964,-0.3611,0.2492,0.0,0
44.421,left,-0.8772,NaN,0.1965,-0.3581,0.1766,0.0,0
44.453,left,-0.8804,NaN,0.1959,-0.3777,1.1758,0.0,0
44.485,left,-0.8804,NaN,0.1959,-0.3622,0.9349,0.0,0
44.517,left,-0.8786,NaN,0.1962,-0.3528,0.5606,0.0,0
44.563,left,-0.8798,NaN,0.196,-0.3677,0.8913,0.0,0
44.598,left,-0.8798,NaN,0.196,-0.3619,0.3451,0.0,0
44.628,left,-0.8809,NaN,0.1958,-0.3674,0.3287,0.0,0
44.66,left,-0.8796,NaN,0.1961,-0.3561,0.681,0.0,0
44.694,left,-0.8796,NaN,0.1961,-0.3619,0.3485,0.0,0
44.725,left,-0.8784,NaN,0.1963,-0.3554,0.3879,0.0,0
44.758,left,-0.8803,NaN,0.1959,-0.3714,0.962,0.0,0
44.789,left,-0.8803,NaN,0.1959,-0.3621,0.5574,0.0,0
44.82,left,-0.8813,NaN,0.1958,-0.3672,0.3054,0.0,0
